ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11820227,JC422243,9/6/2019 11:05,085XX S BURLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,424,4,10,46,08B,1199296,1848904,2019,9/13/2019 16:16,41.74019864,-87.54537823,"(41.740198635, -87.545378227)",47,21202,42,506,47,25,19,239
11825685,JC430045,9/6/2019 11:00,044XX W 45TH ST,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,815,8,14,57,08A,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819280,JC422466,9/6/2019 11:00,013XX W 72ND ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,TRUE,734,7,6,67,11,1168573,1857018,2019,9/13/2019 16:16,41.76318136,-87.65770948,"(41.763181359, -87.657709477)",17,22257,65,408,32,23,17,216
11819389,JC422659,9/6/2019 11:00,036XX N HOYNE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1921,19,47,5,11,1161705,1924253,2019,9/13/2019 16:16,41.94782619,-87.68100991,"(41.947826186, -87.681009914)",13,21538,46,613,18,39,5,21
11819205,JC422282,9/6/2019 11:00,032XX W CORTLAND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1421,14,1,22,14,1154592,1912447,2019,9/13/2019 16:16,41.91557519,-87.7074725,"(41.915575188, -87.707472499)",10,22535,23,387,41,1,7,171
11819545,JC422533,9/6/2019 11:00,003XX S COLUMBUS DR,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,114,1,42,32,6,1178331,1898943,2019,9/13/2019 16:16,41.87801112,-87.62067025,"(41.878011115, -87.620670248)",48,14913,38,367,36,29,22,87
11823941,JC428146,9/6/2019 11:00,066XX S LOOMIS BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,725,7,16,67,08A,1168141,1860638,2019,9/13/2019 16:16,41.77312441,-87.65918885,"(41.773124406, -87.659188846)",17,22257,65,21,31,23,17,203
11819263,JC422405,9/6/2019 11:00,018XX W LAWRENCE AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,2032,20,47,4,6,1163251,1931912,2019,9/13/2019 16:16,41.96881041,-87.67511094,"(41.968810413, -87.675110943)",13,22616,6,106,18,15,2,59
11819208,JC422256,9/6/2019 11:00,005XX W 61ST PL,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,711,7,20,68,26,1173818,1864139,2019,9/13/2019 16:16,41.78260755,-87.63827468,"(41.782607546, -87.638274684)",53,21559,66,166,4,11,17,135
11822767,JC426248,9/6/2019 11:00,020XX N KEDZIE AVE,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1413,14,26,22,6,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819201,JC422262,9/6/2019 10:55,052XX W FULLERTON AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,BANK,FALSE,FALSE,2515,25,31,19,24,1141240,1915461,2019,9/13/2019 16:16,41.92410282,-87.75645266,"(41.924102822, -87.756452662)",7,22615,19,80,17,2,6,133
11819228,JC422226,9/6/2019 10:49,017XX W 71ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,735,7,17,67,08B,1165776,1857609,2019,9/13/2019 16:16,41.76486297,-87.66794427,"(41.764862971, -87.66794427)",17,22257,65,283,31,23,17,7
11819250,JC422300,9/6/2019 10:48,002XX S PULASKI RD,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,FALSE,FALSE,1115,11,28,26,08B,1149764,1898627,2019,9/13/2019 16:16,41.87774699,-87.72556996,"(41.877746994, -87.725569956)",11,21572,27,675,23,30,16,100
11819231,JC422240,9/6/2019 10:45,037XX W DIVISION ST,1025,ARSON,AGGRAVATED,APARTMENT,FALSE,FALSE,1112,11,27,23,9,1151045,1907736,2019,9/13/2019 16:16,41.90271805,-87.72062759,"(41.902718047, -87.72062759)",41,4299,24,456,46,5,16,66
11819284,JC422430,9/6/2019 10:45,002XX W NORTH AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1814,18,2,7,6,1174063,1910985,2019,9/13/2019 16:16,41.91115121,-87.63598179,"(41.911151209, -87.63598179)",51,21190,68,271,11,16,14,134
11819300,JC422434,9/6/2019 10:45,002XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1814,18,2,7,11,1174063,1910985,2019,9/13/2019 16:16,41.91115121,-87.63598179,"(41.911151209, -87.63598179)",51,21190,68,271,11,16,14,134
11820052,JC422223,9/6/2019 10:41,036XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1723,17,35,16,6,1151514,1929003,2019,9/13/2019 16:16,41.96106725,-87.71834452,"(41.96106725, -87.718344521)",2,21538,14,119,12,20,1,9
11819217,JC422222,9/6/2019 10:40,051XX W WASHINGTON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1533,15,28,25,08B,1142208,1900020,2019,9/13/2019 16:16,41.88171303,-87.75327943,"(41.881713034, -87.75327943)",11,22216,26,696,23,32,25,137
11819115,JC422219,9/6/2019 10:30,054XX W CHICAGO AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1524,15,37,25,18,1139878,1904803,2019,9/13/2019 16:16,41.89488108,-87.76171825,"(41.894881081, -87.761718254)",4,22216,26,673,45,32,25,67
11819840,JC423124,9/6/2019 10:30,056XX S KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,813,8,13,56,14,1146073,1866900,2019,9/13/2019 16:16,41.79075458,-87.73992726,"(41.790754583, -87.739927261)",35,22268,53,86,15,58,13,271
11819224,JC422351,9/6/2019 10:30,080XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,631,6,8,44,6,1182952,1851886,2019,9/13/2019 16:16,41.74877662,-87.60516736,"(41.748776618, -87.605167356)",9,21546,40,247,35,61,20,235
11824881,JC429273,9/6/2019 10:30,062XX S HAMLIN AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,823,8,23,65,08A,,,2019,9/13/2019 16:16,,,,,,,,,,,
11823640,JC427533,9/6/2019 10:30,005XX W HARRISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,GOVERNMENT BUILDING/PROPERTY,FALSE,TRUE,124,1,25,28,26,1172659,1897574,2019,9/13/2019 16:16,41.87438184,-87.64153679,"(41.874381838, -87.641536792)",48,14917,29,97,26,44,22,147
11819321,JC422210,9/6/2019 10:28,012XX S KOLIN AVE,650,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,1011,10,24,29,5,1147577,1894101,2019,9/13/2019 16:16,41.86536933,-87.73371623,"(41.865369326, -87.733716227)",36,21569,30,761,14,57,21,155
11819174,JC422236,9/6/2019 10:27,008XX N RUSH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,FALSE,FALSE,1833,18,42,8,24,1176786,1906166,2019,9/13/2019 16:16,41.89786647,-87.62612448,"(41.897866471, -87.626124476)",22,21182,37,104,36,6,14,71
11819135,JC422238,9/6/2019 10:25,014XX N KEYSTONE AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2534,25,26,23,18,1149119,1909331,2019,9/13/2019 16:16,41.90713242,-87.72766082,"(41.907132417, -87.72766082)",27,4299,24,286,49,5,6,194
11819988,JC422255,9/6/2019 10:20,002XX E 71ST ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,322,3,6,69,6,1178991,1857992,2019,9/13/2019 16:16,41.76562323,-87.61949614,"(41.765623232, -87.619496136)",31,21546,67,474,32,61,18,223
11819568,JC422587,9/6/2019 10:15,077XX S EBERHART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,624,6,6,69,08B,1180916,1853765,2019,9/13/2019 16:16,41.75397984,-87.61257026,"(41.753979841, -87.612570257)",31,21546,67,496,32,61,20,227
11819332,JC422388,9/6/2019 10:15,032XX W ADAMS ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1124,11,28,27,08B,1154752,1898890,2019,9/13/2019 16:16,41.87837031,-87.70724814,"(41.878370307, -87.707248137)",11,21572,28,765,23,30,16,123
11819081,JC422203,9/6/2019 10:15,102XX S BEVERLY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,FALSE,FALSE,2213,22,34,72,11,1168987,1837044,2019,9/13/2019 16:16,41.70836091,-87.65676759,"(41.70836091, -87.656767589)",18,22212,72,594,22,13,9,252
11819108,JC422190,9/6/2019 10:15,077XX S EBERHART AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,624,6,6,69,26,1180916,1853765,2019,9/13/2019 16:16,41.75397984,-87.61257026,"(41.753979841, -87.612570257)",31,21546,67,496,32,61,20,227
11820234,JC422213,9/6/2019 10:12,070XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,322,3,6,69,3,1177509,1858457,2019,9/13/2019 16:16,41.76693287,-87.62491408,"(41.766932865, -87.624914075)",31,22260,67,513,32,11,18,211
11819175,JC422189,9/6/2019 10:09,037XX W 19TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1014,10,24,29,18,1151552,1890369,2019,9/13/2019 16:16,41.85505117,-87.71922173,"(41.855051165, -87.719221734)",36,21569,30,800,14,57,21,156
11819242,JC422197,9/6/2019 10:04,011XX N MONTICELLO AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,1112,11,27,23,08B,1151832,1907388,2019,9/13/2019 16:16,41.90174764,-87.71774595,"(41.90174764, -87.717745953)",41,4299,24,456,46,5,16,66
11819237,JC422169,9/6/2019 10:00,038XX S MICHIGAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,212,2,3,35,08B,1177827,1879634,2019,9/13/2019 16:16,41.82503737,-87.62310718,"(41.825037373, -87.623107178)",12,4301,1,446,9,36,24,102
11822458,JC426236,9/6/2019 10:00,021XX S ST LOUIS AVE,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1024,10,24,29,6,1153429,1889475,2019,9/13/2019 16:16,41.85256088,-87.71235599,"(41.85256088, -87.712355992)",36,21569,30,157,14,57,21,130
11819143,JC422194,9/6/2019 10:00,030XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1211,12,27,23,14,1155805,1905171,2019,9/13/2019 16:16,41.89558483,-87.70321239,"(41.895584832, -87.703212385)",41,21560,24,177,46,28,15,80
11819311,JC422461,9/6/2019 10:00,010XX W ADAMS ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1232,12,25,28,6,1169628,1899280,2019,9/13/2019 16:16,41.87912973,-87.65261552,"(41.879129725, -87.652615517)",48,14917,29,91,26,44,15,95
11819076,JC422200,9/6/2019 10:00,032XX N ELSTON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1733,17,33,21,6,1156816,1921327,2019,9/13/2019 16:16,41.93989774,-87.69906035,"(41.939897744, -87.699060353)",2,21538,22,425,20,39,1,23
11823509,JC427441,9/6/2019 10:00,017XX N HERMITAGE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,1433,14,32,24,11,1164413,1911581,2019,9/13/2019 16:16,41.91299649,-87.67141556,"(41.912996494, -87.671415559)",16,21560,25,437,40,4,7,191
11820271,JC422166,9/6/2019 9:58,065XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,312,3,20,69,6,1180046,1861728,2019,9/13/2019 16:16,41.77585111,-87.61551496,"(41.775851108, -87.615514961)",53,22260,9,332,4,60,18,277
11819110,JC422191,9/6/2019 9:55,039XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2524,25,31,22,6,1149803,1915668,2019,9/13/2019 16:16,41.92450846,-87.72498305,"(41.924508458, -87.72498305)",27,22535,23,186,17,1,6,181
11822710,JC426259,9/6/2019 9:50,065XX N ASHLAND AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,2432,24,40,1,6,1164426,1943519,2019,9/13/2019 16:16,42.00063554,-87.6704602,"(42.000635537, -87.670460204)",46,21853,10,242,24,9,11,41
11819275,JC422180,9/6/2019 9:49,030XX N KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2521,25,31,19,14,1144517,1919726,2019,9/13/2019 16:16,41.93574527,-87.74430384,"(41.935745267, -87.744303836)",7,22618,19,460,17,21,6,176
11819120,JC422161,9/6/2019 9:45,132XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,FALSE,FALSE,533,5,9,54,14,1185544,1817618,2019,9/13/2019 16:16,41.6546804,-87.59674341,"(41.654680398, -87.596743411)",30,4460,51,10,43,47,10,221
11819061,JC422146,9/6/2019 9:45,023XX E 79TH ST,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,414,4,7,43,6,1193357,1853048,2019,9/13/2019 16:16,41.75171728,-87.56700234,"(41.751717281, -87.567002336)",43,21202,42,507,37,25,19,222
11820485,JC423846,9/6/2019 9:45,080XX S TRUMBULL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,834,8,18,70,6,1154779,1851163,2019,9/13/2019 16:16,41.74740048,-87.70842334,"(41.747400475, -87.70842334)",6,4300,69,199,30,8,13,232
11819096,JC422148,9/6/2019 9:40,028XX W ROOSEVELT RD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,FALSE,FALSE,1135,11,28,29,3,1157392,1894579,2019,9/13/2019 16:16,41.86648724,-87.69767182,"(41.866487235, -87.697671823)",36,21569,30,132,14,57,21,152
11819792,JC423036,9/6/2019 9:40,068XX S HARPER AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,332,3,5,43,5,1187561,1860049,2019,9/13/2019 16:16,41.77106836,-87.58801936,"(41.771068356, -87.588019357)",32,22260,39,416,33,60,18,212
11819299,JC422367,9/6/2019 9:30,035XX W 60TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,822,8,23,66,26,1153794,1864602,2019,9/13/2019 16:16,41.7842988,-87.7116768,"(41.7842988, -87.711676796)",19,21867,64,344,6,58,13,129
11819815,JC422281,9/6/2019 9:30,010XX N ROCKWELL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1211,12,1,24,08B,1158873,1907037,2019,9/13/2019 16:16,41.90064291,-87.69189307,"(41.900642911, -87.691893067)",24,21560,25,542,41,4,15,64
11819603,JC422888,9/6/2019 9:30,039XX W HARRISON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1132,11,24,26,6,1149931,1897060,2019,9/13/2019 16:16,41.87344372,-87.72499755,"(41.873443722, -87.724997549)",36,21572,27,702,14,30,16,142
11819296,JC422464,9/6/2019 9:30,014XX W HUBBARD ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1215,12,1,24,6,1166486,1903193,2019,9/13/2019 16:16,41.8899351,-87.66404028,"(41.8899351, -87.664040284)",41,22620,25,485,41,49,15,78
11819172,JC422338,9/6/2019 9:28,007XX W 59TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,711,7,20,68,26,1172405,1865747,2019,9/13/2019 16:16,41.7870513,-87.64340784,"(41.787051304, -87.643407837)",53,21559,66,113,4,11,17,135
11819093,JC422204,9/6/2019 9:28,009XX S CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,FALSE,FALSE,1131,11,24,25,26,1144531,1895566,2019,9/13/2019 16:16,41.86944731,-87.74486147,"(41.869447309, -87.744861466)",36,22216,26,61,14,32,16,143
11819475,JC422129,9/6/2019 9:21,080XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,631,6,6,44,14,1182621,1851883,2019,9/13/2019 16:16,41.74877607,-87.60638034,"(41.748776066, -87.606380342)",31,21546,40,11,35,61,20,235
11819165,JC422143,9/6/2019 9:20,049XX W GEORGE ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,2521,25,31,19,7,1143011,1918830,2019,9/13/2019 16:16,41.93331482,-87.74986097,"(41.933314816, -87.749860971)",7,22618,19,355,17,21,6,176
11819223,JC422125,9/6/2019 9:15,096XX S LONGWOOD DR,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,2213,22,19,72,6,1165598,1840759,2019,9/13/2019 16:16,41.71862787,-87.66907342,"(41.718627867, -87.66907342)",33,22212,71,628,42,13,9,252
11819141,JC422119,9/6/2019 9:02,008XX N MILWAUKEE AVE,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1213,12,27,24,6,1168732,1905582,2019,9/13/2019 16:16,41.89644231,-87.65572273,"(41.896442307, -87.655722728)",41,22620,25,109,46,49,15,60
11825725,JC430213,9/6/2019 9:00,056XX N ELSTON AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1623,16,45,11,6,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819658,JC422944,9/6/2019 9:00,006XX W 16TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,124,1,11,28,7,1172223,1892316,2019,9/13/2019 16:16,41.85996314,-87.64329275,"(41.859963137, -87.643292754)",48,21194,29,97,48,44,22,147
11825975,JC430201,9/6/2019 9:00,040XX W SCHUBERT AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2524,25,31,22,10,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819869,JC423007,9/6/2019 9:00,027XX E 96TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,431,4,10,51,08A,1196074,1841829,2019,9/13/2019 16:16,41.72086458,-87.55741666,"(41.72086458, -87.557416655)",47,21202,48,527,47,25,19,249
11819194,JC422297,9/6/2019 9:00,004XX S LA SALLE ST,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,TRUE,122,1,4,32,08A,1175315,1898388,2019,9/13/2019 16:16,41.87655635,-87.63176081,"(41.876556349, -87.631760814)",48,14913,38,92,10,35,22,79
11819195,JC422233,9/6/2019 9:00,063XX W 56TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,811,8,13,56,08B,1135110,1866750,2019,9/13/2019 16:16,41.79054357,-87.78013033,"(41.79054357, -87.780130326)",35,22268,53,590,15,7,13,131
11822821,JC426625,9/6/2019 9:00,030XX S AVERS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1031,10,22,30,08B,1151192,1884048,2019,9/13/2019 16:16,41.83771261,-87.72070861,"(41.837712611, -87.720708609)",14,21569,32,234,28,57,21,167
11819192,JC422154,9/6/2019 9:00,087XX S MARQUETTE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,423,4,7,46,6,1195774,1847499,2019,9/13/2019 16:16,41.73643097,-87.55832848,"(41.736430967, -87.55832848)",43,21202,42,508,37,25,19,238
11819563,JC422825,9/6/2019 9:00,004XX W POLK ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,124,1,25,28,6,1173352,1896724,2019,9/13/2019 16:16,41.87203403,-87.63901767,"(41.872034026, -87.639017672)",48,14917,29,97,26,44,22,147
11821760,JC425419,9/6/2019 9:00,010XX N NOBLE ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1213,12,27,24,5,1166872,1906907,2019,9/13/2019 16:16,41.90011831,-87.66251609,"(41.900118306, -87.662516085)",41,22620,25,484,11,49,15,60
11819022,JC422134,9/6/2019 8:50,117XX S MARSHFIELD AVE,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,2234,22,34,75,6,1167516,1826910,2019,9/13/2019 16:16,41.68058312,-87.66244356,"(41.680583119, -87.662443559)",45,22212,74,378,22,13,9,263
11819033,JC422116,9/6/2019 8:49,034XX W CHICAGO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1121,11,27,23,24,1153400,1905123,2019,9/13/2019 16:16,41.89550125,-87.71204671,"(41.895501245, -87.712046714)",41,21572,24,150,46,5,16,65
11819023,JC422131,9/6/2019 8:40,044XX W GUNNISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,FALSE,1712,17,39,14,14,1145633,1931861,2019,9/13/2019 16:16,41.96902361,-87.7398936,"(41.969023609, -87.739893602)",28,21869,14,751,38,48,1,48
11819368,JC422504,9/6/2019 8:40,035XX W 81ST PL,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,834,8,18,70,6,1154232,1850323,2019,9/13/2019 16:16,41.74510626,-87.71045001,"(41.745106259, -87.710450009)",6,4300,69,199,30,8,13,232
11819036,JC422083,9/6/2019 8:38,052XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,934,9,20,61,08B,1171197,1870100,2019,9/13/2019 16:16,41.79902293,-87.64770973,"(41.799022932, -87.647709727)",12,14924,59,768,4,37,23,127
11819094,JC422252,9/6/2019 8:30,066XX S WOOD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,VACANT LOT/LAND,FALSE,FALSE,725,7,15,67,04A,1165486,1860584,2019,9/13/2019 16:16,41.77303292,-87.66892297,"(41.773032921, -87.668922971)",44,22257,65,281,3,23,17,204
11822751,JC426336,9/6/2019 8:30,002XX N Michigan Ave,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1177258,1901852,2019,9/13/2019 16:16,41.88601795,-87.62452178,"(41.886017951, -87.624521781)",22,14309,38,580,36,42,22,87
11819620,JC422751,9/6/2019 8:30,019XX N KEDZIE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1421,14,1,22,5,1154739,1912629,2019,9/13/2019 16:16,41.91607167,-87.70692755,"(41.916071666, -87.706927548)",15,22535,23,386,41,1,7,171
11819345,JC422482,9/6/2019 8:30,105XX S WABASH AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,512,5,9,49,5,1178443,1834973,2019,9/13/2019 16:16,41.70246871,-87.62220184,"(41.702468708, -87.62220184)",30,21861,45,236,43,19,10,256
11819434,JC422517,9/6/2019 8:30,020XX W 71ST ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,735,7,17,67,5,1163799,1857568,2019,9/13/2019 16:16,41.7647922,-87.67519171,"(41.764792199, -87.67519171)",17,22257,65,433,31,23,17,7
11819140,JC422164,9/6/2019 8:30,005XX N HARDING AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1122,11,37,23,08A,1149960,1903385,2019,9/13/2019 16:16,41.89079965,-87.72472639,"(41.890799652, -87.724726389)",41,21572,24,584,45,30,16,82
11820082,JC423387,9/6/2019 8:30,010XX W THORNDALE AVE,917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,FALSE,FALSE,2433,24,48,77,7,1167999,1939697,2019,9/13/2019 16:16,41.99007124,-87.65742688,"(41.990071239, -87.657426883)",40,4451,76,213,16,14,11,50
11819065,JC422076,9/6/2019 8:29,076XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,414,4,8,43,14,1190862,1854726,2019,9/13/2019 16:16,41.75638248,-87.57609107,"(41.756382475, -87.576091065)",9,22538,39,188,35,24,19,222
11819027,JC422071,9/6/2019 8:17,004XX E 34TH ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,TRUE,FALSE,211,2,4,35,08B,1179925,1882604,2019,9/13/2019 16:16,41.83313943,-87.61531921,"(41.833139425, -87.615319213)",1,21194,1,581,10,40,24,169
11820801,JC423292,9/6/2019 8:15,003XX S FEDERAL ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,113,1,4,32,6,1175868,1898819,2019,9/13/2019 16:16,41.87772662,-87.62971743,"(41.877726616, -87.629717425)",48,14912,38,92,10,29,22,126
11819238,JC422063,9/6/2019 8:07,079XX S KEDZIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,835,8,18,70,5,1156428,1851675,2019,9/13/2019 16:16,41.74877246,-87.70236711,"(41.748772464, -87.70236711)",6,4300,69,199,30,8,13,232
11819164,JC422251,9/6/2019 8:05,025XX N MEADE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2512,25,30,19,5,1135306,1916243,2019,9/13/2019 16:16,41.9263562,-87.77823833,"(41.926356196, -87.778238327)",52,22615,19,78,21,2,6,183
11819006,JC422057,9/6/2019 8:02,008XX S INDEPENDENCE BLVD,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,STREET,FALSE,TRUE,1133,11,24,26,26,1151228,1896017,2019,9/13/2019 16:16,41.87055629,-87.72026293,"(41.870556289, -87.720262929)",36,21572,28,704,14,30,16,141
11824905,JC429328,9/6/2019 8:00,062XX S MAJOR AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,812,8,13,64,6,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819438,JC422683,9/6/2019 8:00,027XX W 68TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,831,8,17,66,11,1159381,1859440,2019,9/13/2019 16:16,41.77002086,-87.6913338,"(41.770020864, -87.6913338)",44,21867,64,383,31,58,13,208
11822712,JC426362,9/6/2019 8:00,006XX N ST CLAIR ST,890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,FALSE,FALSE,1834,18,42,8,6,1177716,1904963,2019,9/13/2019 16:16,41.8945443,-87.62274532,"(41.894544296, -87.622745318)",22,21182,37,158,36,6,14,74
11819547,JC422779,9/6/2019 8:00,055XX S HYDE PARK BLVD,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,235,2,5,41,08B,1188598,1868697,2019,9/13/2019 16:16,41.79477441,-87.58394187,"(41.794774413, -87.583941873)",32,22260,8,502,33,60,24,132
